id,label
1271899,"Fabrizio Lombardi"
1632349,"G. Edward Suh"
1435742,"Tom Friedetzky"
551006,"Roderick Murray-Smith"
92257,"Paul J. Feltovich"
59490,"Yuval Ishai"
714851,"Suresh Chari"
59492,"R. López-Cózar"
1697893,"Stephen Eugene Haag"
354406,"Kar-Ann Toh"
616551,"L. Egghe"
911463,"Jing Liu"
354408,"Riccardo Berta"
878699,"J. Nanard"
1337451,"Jiehan Zhou"
125035,"Byeongjik Lee"
1075310,"Kris Luyten"
878701,"M. Nanard"
485488,"Rodrigo Rodrigues"
485492,"Rogério F. Rodrigues"
190581,"Gang Yin"
1140854,"Roger L. Wainwright"
813175,"H. K. Ekenel"
1566850,"J Vandewalle"
1042564,"Steve J. Counsell"
714890,"Jesper Kjeldskov"
1337482,"Kaushik Dutta"
1337487,"T Gyimóthy"
485519,"M. Wirsing"
190612,"G. Yin"
1304724,"Bertram Ludäscher"
1697942,"T. Welzer"
1534104,"Dusan Husek"
1534109,"M. Hashizume"
321695,"Vincent Moulton"
649381,"Marco Patella"
1271976,"Bradford W. Mott"
518312,"Yang Liu"
420010,"Octav Chipara"
1566892,"Carlo Mereghetti"
1370284,"A. M. Mendonça"
1697968,"Francesc D. Muñoz-Escoi"
288946,"Wentao Fan"
157874,"Benoît Libert"
649396,"Kadi Bouatouch"
485562,"Torsten Hoefler"
1697982,"Th. Villmann"
1009855,"Elisa Quintarelli"
1337535,"Eljas Soisalon-Soininen"
1697986,"D. A. Bell"
780485,"Francesco Bernardini"
1501383,"P. Reviriego"
26824,"J. Ortega"
1337545,"Tatsuo Arai"
1272014,"Naoki Shibata"
1566928,"H. Bülthoff"
26838,"Lichan Hong"
518365,"A. N. Dudin"
485606,"Yannis Marinakis"
190695,"T. D. Bui"
649452,"Yoshiki Kawata"
1566956,"Vladan Devedzic"
1665263,"Domenico Ursino"
944368,"Luca de Alfaro"
59631,"D Rappaport"
551157,"E. Tarantino"
682230,"N Stern"
190711,"Tzer-Shyong Chen"
321787,"P. E. D. Love"
1140988,"Jian Song Deng"
1140995,"Beixing Deng"
1272069,"Diane Judith Litman"
813319,"Jerry M. Soden"
354570,"Hiroyuki Okamura"
125202,"Zheng-Jun Zha"
92434,"Philipp Slusallek"
682263,"Tae-Jin Lee"
1206552,"Alan Burns"
1370393,"Harrick M. Vin"
583969,"L. Tamine"
256289,"Adolfy Hoisie"
1141030,"Vanja Josifovski"
878887,"Shin-Dug Kim"
1370411,"I. Aedo"
715051,"B Liskov"
1403183,"Julie Kientz"
1665328,"Denis Hatebur"
944436,"Antonio Celesti"
1665336,"Alex Rogers"
518462,"A. Gammerman"
1239360,"A. Datta"
125249,"N. Melab"
1239361,"Anwitaman Datta"
1239363,"Anindya Datta"
59719,"Alioune Ngom"
1370443,"Valeria Bertacco"
911692,"Pedro Garcia-Lopez"
518479,"Stefan Sauer"
158042,"Thomas Pock"
584027,"Todor D. Ganchev"
518492,"Francisco Moya"
420190,"Naoki Katoh"
1042786,"Xiaoping Liu"
813413,"Roberto García"
158060,"A. D. Joseph"
911729,"P. Valckenaers"
1632626,"K. Henricksen"
1239418,"Anupam Datta"
1468794,"Mircea R. Stan"
1304967,"M. Tamer Özsu"
420233,"S. D. Sherlekar"
584077,"Giacomo Morabito"
1665424,"Arindam Biswas"
1337748,"Josh D. Tenenberg"
1337750,"Anne Tchounikine"
125338,"Jacky A. Swan"
1370523,"Rolf Fagerberg"
1632674,"Mario Porrmann"
1337764,"Bernd Porr"
321967,"Fei-Yue Wang"
846259,"Anupam Shukla"
1632691,"Yong Zhao"
289206,"Michela Meo"
420283,"N. Tsagarakis"
518589,"Yang Liu"
27073,"Osvaldo Gervasi"
584129,"Marcos André Gonçalves"
1108421,"Yiming Hu"
1305030,"Shin Gyu Kim"
584140,"Kyeong Hur"
92628,"Jie Tao"
518612,"Junichi Honda"
125397,"D. Jannach"
256469,"Tsong-Yi Chen"
1173972,"Mark Bolas"
1534426,"V. Peristeras"
1173981,"Jean-Luc Lugrin"
715230,"Sahin Albayrak"
649695,"Benyu Zhang"
322017,"G. di Natale"
1337826,"Yuezhi Zhou"
911841,"J. B. Chang"
289249,"Todd M. Austin"
552471,"Ung Mo Kim"
1337832,"Junming Hou"
190953,"Hao Yin"
518634,"Ge Xia"
190956,"Renate A. Schmidt"
551408,"Theis Rauhe"
780785,"E. W. Felten"
92660,"Dacheng Tao"
649717,"Raffaele Bolla"
354806,"Chang Choi"
1370616,"Sandeep K. Shukla"
1632764,"Tullio Vernazza"
1665534,"Louis-Philippe Morency"
1337854,"A. Agarwal"
813574,"Satchidananda Dehuri"
584200,"Rodolfo Pellizzoni"
190988,"Lionel Seinturier"
1632781,"Ricolindo Cariño"
1141261,"Christian Beecks"
879121,"Kazuhisa Makino"
1468945,"Francisco García-Sánchez"
1501715,"Stéphane Marchand-Maillet"
190995,"Kaori Fujinami"
1174037,"Darko Kirovski"
1337877,"Amit Agarwal"
354839,"Jean-Paul Tremblay"
879126,"Francine Berman"
551449,"Preeti R. Panda"
1436177,"Nathan Fisher"
1436183,"Dimitris Th. Askounis"
879136,"Soo Dong Kim"
1305121,"Tim Mount"
977442,"Agnes F. Vandome"
1337896,"Hirokazu Taki"
617001,"Lynda Hardman"
1468970,"Wen-Syan Li"
944685,"Jun Hu"
59952,"Márcio Cherem Schneider"
1370673,"Shao-Jie Tang"
518706,"Sandeep Kumar Goel"
354869,"Louise E. Moser"
27195,"Eduardo J. Peralías"
879171,"S Makino"
1567300,"J. Francisco Martínez-Trinidad"
59972,"M. Abdelguerfi"
223813,"Qing Wang"
92747,"Andrew S. Grimshaw"
1337932,"Arun Kejariwal"
322123,"Daniel Gajski"
1698384,"Rajat Subhra Chakraborty"
551506,"Silvana Castano"
485973,"Guojun Lu"
1469015,"Nadja Betzler"
92762,"Yufei Tao"
125533,"A. Zaharim"
223841,"Mei-Hui Wang"
944741,"Francisco José Alfaro"
158312,"Feng Tian"
322152,"Fang Wang"
322154,"Fu Lee Wang"
289389,"Leslie Ann Goldberg"
911982,"Joel H. Saltz"
1698413,"Annette ten Teije"
486000,"Wenlian Lu"
715374,"Sonia Vázquez"
1534578,"Nobukazu Yoshioka"
1305198,"F Vaandrager"
1075828,"J Wilhelms"
354933,"J Engelfriet"
1698421,"H. D. Karatza"
1600119,"Rong Zhou"
1174137,"Rhan Ha"
813689,"D. F. Garcia"
1600127,"Fan Yang"
1403521,"Zhen Liu"
715395,"Roberto A. Vazquez"
1337993,"Chintan Patel"
682633,"Ying Nian Wu"
1010315,"Guozhu Dong"
1305232,"Kouta Minamizawa"
715410,"Ming-Jung Seow"
1075861,"X. Hu"
1469079,"Xueqi Cheng"
879256,"Sanjoy K. Baruah"
944795,"Jiang Hu"
125598,"Guillaume Lavoué"
486048,"Brian Rodrigues"
27300,"F. V. Fomin"
715428,"Kunihiro Asada"
322215,"Lei Guo"
1206952,"Andrés Bruhn"
1010350,"P. Cheng"
27318,"Katsutoshi Hirayama"
518839,"Dongming Peng"
879288,"P. Bottoni"
1436350,"Albert Weichselbraun"
27328,"Parthasarathy Ranganathan"
1010371,"Ying Xu"
322246,"Keiichi Yamazaki"
1305288,"Hassan Charaf"
1272526,"Federica Cena"
125651,"Jun-Zhou Luo"
1501908,"Rick A. Morelan"
1075930,"Tok Wang Ling"
453340,"Akira Ito"
1698525,"Nader Mohamed"
551646,"Marin Litoiu"
387807,"James L. McClelland"
551645,"Hélène Fargier"
1501919,"Richard Chbeir"
649960,"D. Chakraborty"
289513,"Pinar Heggernes"
649964,"Goutam Chakraborty"
649967,"Samarjit Chakraborty"
551665,"Rajiv T. Maheswaran"
912118,"Ruben S. Montero"
649974,"K. Kiyokawa"
682743,"Ana Lucia Varbanescu"
1108727,"Soo Ho Chang"
486136,"B. W. Wade"
125691,"Christian Tominski"
1010436,"R. Jagadeesan"
27397,"Anand Ranganathan"
486150,"Vincent P. Wade"
355081,"Junghyun Nam"
748298,"James Westall"
1305354,"L. F. G. Soares"
1436430,"Javier Torrente"
1338132,"Hatem Bettahar"
1338133,"Motoaki Kawanabe"
191256,"Baocai Yin"
1436441,"László Szilágyi"
1272607,"Walter Didimo"
92961,"Linmi Tao"
1436450,"M. Ortega"
1534756,"T. Evgeniou"
289579,"Donald Mark Chiarulli"
1043244,"Jimson Mathew"
420653,"A. Illarramendi"
60206,"T. Erickson"
92974,"Daniel Schulman"
1436464,"Michele Lombardi"
1469233,"Manfred Broy"
912176,"János Komlós"
1108789,"Z Peng"
1469238,"Y. L. Tong"
1665845,"Christopher B. Jones"
191288,"Stanley M. Sutton, Jr."
1141557,"Adolfo Villafiorita"
27453,"Alessandro Aldini"
1076032,"Jen-Chieh Yeh"
289602,"Bharat Bhargava"
584521,"Toshiyuki Amagasa"
617289,"Carlos Cotta"
289611,"Frederik Maes"
420685,"P. Venkat Rangan"
1305422,"Sergio Soares"
813903,"Palaiahnakote Shivakumara"
1370958,"J. G. Hughes"
224081,"A A Barkalov"
1305425,"Sergey Melnik"
1370963,"Burak Turhan"
1305428,"Grigori Melnik"
1076054,"Xiangjian He"
1698648,"P. K. Chrysanthis"
1502047,"S Sastry"
486243,"Carlos O'Ryan"
191332,"L. M. Bergasa"
355177,"Varmo Vene"
60271,"Terence M. Shumaker"
551796,"R. W. Harper"
60278,"Fritz J. Erickson"
1698679,"C. M. Mynhardt"
1371000,"John F. Hughes"
1698681,"Arnold W. M. Smeulders"
1239930,"Andreas Thor"
289659,"T. C. E. Cheng"
1371004,"George S. Avrunin"
125820,"Ashok Anand"
551807,"Heidrun Schumann"
289664,"Baining Guo"
125825,"Madhukar Anand"
1239936,"Mel Slater"
1141634,"Li Deng"
355204,"Francesca Odone"
289668,"Dongwon Kim"
420741,"Jin Wook Chung"
1502091,"Dong Geun Jeong"
1272720,"Edward G Martin"
650129,"Greg Aloupis"
1469332,"Lj Lazić"
1534869,"Kumara Sastry"
1076119,"Federico Maggi"
1665951,"Gabor Karsai"
224161,"David Stemple"
584613,"A. A. Verikas"
519078,"Sudhakar Muddu"
1076138,"Paul Balister"
1469357,"Christopher John Myers"
60337,"Bok-Min Goi"
1141684,"Noriki Uchida"
224180,"Farzan Fallah"
1272762,"E. Martin"
224189,"P Seymour"
322493,"Makoto Takizawa"
1665990,"Qinru Qiu"
1436616,"Miguel A. Ferrer"
879560,"A. Y. Grama"
191434,"Brian Curless"
1043404,"W. P. Wang"
224209,"Danilo Croce"
584658,"Christel Baier"
912338,"V. Deufemia"
912340,"Daxin Jiang"
781275,"Gwenaël Joret"
715740,"Francesco Tortorella"
846814,"Heng Tao Shen"
617439,"Joris Walraevens"
1272799,"Eric Lecolinet"
256995,"Kumiyo Nakakoji"
1076196,"Chris Clifton"
814051,"Yeliz Yesilada"
879590,"Kanupriya Gulati"
781289,"J. Naor"
584681,"Yehia Massoud"
650220,"Kiyohiro Shikano"
1338353,"N. Davey"
1043445,"Jing He"
158711,"Jie Tian"
420855,"Chin-Wen Ho"
486396,"Lie Lu"
1174526,"Souhila Kaci"
1469441,"José D. P. Rolim"
1666056,"Pascal Poizat"
977931,"Luigi Marini"
1043468,"Endre Pap"
1698829,"D. Melendi"
1633294,"Martin Plátek"
1633295,"Nicola Fanizzi"
1240079,"S W Zucker"
191504,"W. J. Knottenbelt"
257044,"Pak Chung Wong"
715798,"Naoki Asada"
1535001,"M. Lalmas"
551964,"Carlo Tasso"
715806,"Maria Tortorella"
27680,"László Lipták"
715808,"Cándido Caballero-Gil"
125987,"Hanghang Tong"
289830,"D. S. Meek"
1535014,"Haibo Chen"
1010728,"S. W. Son"
1469483,"R. M. Schwartz"
1535020,"Hanxiong Chen"
879661,"Wen Gao"
1535022,"Huajun Chen"
60462,"Sridha Sridharan"
1207342,"Nigel A. Davies"
584753,"L. C. Ceng"
125995,"Mircea Lungu"
1469489,"Kwang-Seok Hong"
715828,"Kathryn K. Baskett"
977973,"Phil McMinn"
617521,"Rainer Stiefelhagen"
1535024,"Hui Chen"
486453,"P. O'Hearn"
1600566,"Daniel Cohen-Or"
1240133,"Stephen Gilmore"
1535047,"HanHua Chen"
715850,"Itaru Kitahara"
814160,"Nick Koudas"
584789,"Arun Kumar"
715863,"Eric J. Horvitz"
846935,"Sajad Shirali-Shahreza"
715868,"Tien-Tsin Wong"
93284,"Al Ling"
1698916,"Yuri Gurevich"
1436774,"Chuang Lin"
1469543,"Érika F. Cota"
715876,"Franz J. Hauck"
289897,"Christopher Meek"
1043556,"Yehuda Koren"
1141867,"Ian A. Mason"
1240172,"Huachun Zhou"
1469549,"Willem Jonker"
584817,"Hector Perez-Meana"
486514,"Christos Verikoukis"
60534,"Puneet Sharma"
584824,"Xavier Lladó"
191610,"Ling-Jyh Chen"
650363,"Eduard H. Hovy"
1141883,"David Schumm"
1010811,"Pi-Chung Wang"
1338494,"Riccardo Focardi"
879743,"Matthew J. Koop"
322687,"Jun Kong"
781441,"J. Ramanujam"
552071,"F. H. F. Leung"
191625,"João Gabriel Silva"
715913,"M. Asada"
486549,"David Dagon"
1240215,"Dale Lindskog"
1141913,"Yi-Chan Deng"
191642,"Liang Chen"
552089,"Sharil Tumin"
289946,"Helder Coelho"
355485,"Mohamed I. Elmasry"
1371297,"A. Clematis"
1371299,"Donatella Sciuto"
945317,"José García-Nieto"
1043624,"Zahava Koren"
1305771,"Reagan Moore"
421037,"Michael Rung-Tsong Lyu"
1305773,"M. G. Merayo"
1141935,"Giovanna Guerrini"
1109172,"Kenji Ikeda"
715959,"Andrew S. Tanenbaum"
486584,"E H L Aarts"
683198,"K Strauss"
421056,"Satoshi Oyama"
1043648,"Luiz Velho"
1666250,"A Ben-Tal"
1404106,"Javed A. Aslam"
322768,"Wanli Ma"
584915,"Isamu Shioya"
978135,"Hongxin Hu"
1273047,"Barbara König"
1404120,"Thais Webber"
191710,"Parke Godfrey"
290018,"Carlos D. Correa"
1469667,"R. C. H. Connor"
1469682,"Yuko Sakurai"
617715,"Pier Luca Lanzi"
1666292,"Shane B. Eisenman"
1043702,"Coral Calero"
1207544,"A E Brouwer"
847097,"Lin Liu"
716026,"D. Vázquez"
650496,"Johannes Schemmel"
191748,"A. Lingas"
1240325,"Xiaofei He"
519431,"Teresa E. Pérez"
1142024,"Timo Ojala"
584971,"M. Jeusfeld"
716045,"Piotr Brodka"
1207571,"Ronald Morrison"
355604,"H Ehrig"
158996,"Pen-Chung Yew"
1469720,"Alex Stephenne"
683290,"Ke Deng"
617766,"Ahmed M. Eltawil"
1142057,"Alois Ferscha"
1338666,"Hongfei Lin"
1502511,"Karel Kolomazník"
781616,"Lejla Batina"
355632,"Wolfgang Karl"
224562,"S. T. Wang"
1043763,"Marek Wojciechowski"
650551,"Delfina Malandrino"
388410,"J K Wolf"
519485,"Shibo He"
1699134,"T. Boku"
1338689,"P. Gallinari"
781634,"Aijun An"
1011011,"Hongfei Yan"
1043781,"James Bailey"
486725,"D. Caromel"
650569,"C. J. P. Lucena"
1011021,"Zhihua Zhou"
1011022,"Scott N. Woodfield"
388436,"Alan Garvey"
748886,"Taro Kanno"
126295,"Joe Tekli"
1338712,"Valery Adzhiev"
126298,"Géza Tóth"
1338715,"George Xylomenos"
585052,"Sang-goo Lee"
781662,"Michael Rohs"
1338722,"Yasushi Makihara"
1502562,"Geert-Jan Houben"
1469797,"James Worrell"
126311,"John C. S. Lui"
519529,"Gui-Rong Xue"
1043819,"LinLin Shen"
191855,"Ibrahim Matta"
355696,"J. H. C. Reiber"
912755,"Ninghui Li"
1043837,"Longbing Cao"
1633661,"Yijuan Lu"
1338749,"A. Jaekel"
585089,"Shyi-Ming Chen"
486786,"M. Bruynooghe"
1043843,"CORPORATE Apple Computer, Inc."
585093,"Shimin Chen"
257414,"Ramesh Govindan"
552329,"Louis A. Lefebvre"
1699214,"Pascal Benoit"
585111,"Reinhard German"
1469848,"Daniel Vanderpooten"
1469849,"A. A. Stoorvogel"
1306011,"Kenichi Morita"
650652,"Tova Milo"
781726,"Gregory Hackmann"
1306015,"Kazuhiro Morita"
1207712,"Terri C. Walker"
880034,"Eitaro Kohno"
191911,"Joseph S. B. Mitchell"
191913,"H. Su"
945580,"Christopher J.S. deSilva"
1109423,"Hui Qin"
1076659,"Vladimir Zolotov"
1469880,"Nina Narodytska"
191929,"Fei Su"
1109434,"Fermín Segovia"
585149,"Zixiang Xiong"
388544,"Massih-Reza Amini"
880065,"Sunghun Kim"
191940,"Lingen Chen"
1699269,"Maytham H. Safar"
814539,"P Codognet"
781774,"Massimo Bergamasco"
552398,"Élisabeth Lefebvre"
1437136,"Yang Liu"
1207767,"Alejandro Hector Toselli"
126430,"Aniket Kittur"
847329,"Hongke Zhang"
60900,"Ian Chivers"
1207782,"Tat-Jun Chin"
454119,"N. W. Paton"
126442,"Vaughn Betz"
781806,"Bastin Tony Roy Savarimuthu"
60914,"M Sloman"
257526,"John M. Carroll"
1699318,"Anne Benoit"
224762,"I. Kolcu"
1404410,"Alessandro Piva"
290301,"Rosa Lanzilotti"
159232,"Stefanos Gritzalis"
1666562,"M. Karakoy"
159234,"Stamatios V. Kartalopoulos"
224772,"Jun Sun"
355851,"Hui-Chuan Chu"
880142,"Alberto O Mendelzon"
1568276,"Ryan Kastner"
781845,"Youngsong Cho"
1175062,"Radu Marculescu"
257556,"Rudra Dutta"
355864,"M. R. Fellows"
552473,"P. Jedrzejowicz"
1273369,"Andrey N. Chernikov"
814612,"Laszlo Lengyel"
1469972,"Wieland Schwinger"
355869,"Jaakko Hakulinen"
1142301,"Roberto Di Pietro"
880157,"Sungchan Kim"
1076765,"C K Chui"
224800,"Erik Hemberg"
159257,"C Michael Overstreet"
1175079,"Dulce Beatriz Ponceleon"
847399,"Laurent Lefèvre"
519722,"Yanmin Zhu"
1175083,"Diana Marculescu"
716339,"Chanderjit Bajaj"
1699386,"Tomohiro Tanikawa"
323132,"C. Sagüés"
880190,"Matteo Dellepiane"
257599,"Akihito Akutsu"
290369,"Andreas Fischer"
650823,"Xiaofeng He"
552523,"Barbara Pernici"
1699403,"Fabrizio Sebastiani"
814669,"W. L. Woo"
1044049,"Ralph Ewerth"
1437265,"Linwei Wang"
1470035,"Koji Kotani"
1633876,"Marco A. Casanova"
618069,"Vijay Laxmi"
552530,"Wenke Lee"
1502810,"Viorica R. Chifu"
323162,"U. Kang"
61018,"Erwin P. Rathgeb"
1306208,"Ricardo Conejo"
552546,"Marco de Gemmis"
1699428,"Fei Dai"
1109609,"Rahul Kala"
585323,"Hannu Tenhunen"
552557,"P. K. Kim"
913009,"Rick Rabiser"
1699444,"Guozhong Dai"
650871,"Françoise Baude"
1076855,"Bao Liu"
1142393,"R. J. Paul"
1568386,"Chunheng Wang"
1633924,"T. J. O'Leary"
323208,"Panagiotis D. Michailidis"
487049,"Anindya Banerjee"
716429,"Simon Marlow"
519822,"János Sallai"
1502867,"Hatem Ltaief"
421523,"P. Chou"
749205,"Kevin J. McCarthy"
519831,"A. Bondavalli"
1535640,"Bozena Kaminska"
1633944,"Mads Nielsen"
192156,"Christian Landrault"
1273500,"Rémi Bastide"
913054,"P. Li"
880289,"Manuel Lama"
487077,"M.-C. Lagasquie-Schiex"
749224,"Manuel Montes-y-Gómez"
1535661,"Dan Suciu"
1535663,"Clemens Grelck"
93873,"G Di Battista"
618163,"Jennifer Mankoff"
716471,"Bernabé Linares-Barranco"
159423,"Masahiro Kimura"
847551,"Eric Kerhervé"
650945,"David Pinelle"
388802,"Tod Courtney"
356031,"Antonio Cau"
782018,"S.-H. Gary Chan"
1502917,"Eenjun Hwang"
421569,"C. J. Harris"
1502920,"Emily Hill"
1437387,"David Wagner"
585421,"Khasfariyati Razikin"
847570,"L. Van Gool"
192210,"M J Grannell"
650969,"Alexandre Demeure"
1076953,"Hector Geffner"
1273563,"Robert Lorenz"
716508,"F. Toumani"
356065,"Ralph Back"
356068,"Valeria Cardellini"
847589,"Michel Cukier"
650981,"Paul W. Schermerhorn"
1175270,"C. R. Das"
1634027,"Andrei Broder"
290540,"Guorong Wu"
1175277,"M. Sabou"
1404656,"Gail-Joon Ahn"
1502963,"Eduardo Huedo"
913139,"Guo-Jun QI"
1371897,"Miguel Gómez-Zamalloa"
323322,"N. Park"
1208062,"Marco Gavanelli"
1109763,"Chin-Hsing Chen"
356101,"A Gibbons"
716559,"Matthias Felleisen"
487185,"P. Pudil"
421651,"Giuliano Antoniol"
454422,"F Dehne"
1535767,"Robert N. Lass"
388891,"Silvio Romero de Lemos Meira"
1535774,"Li Layuan"
585511,"Weiguo Fan"
1208107,"Takuo Suganuma"
388908,"E J Cockayne"
1142572,"Marta Mattoso"
1666866,"Cesar Sanin"
1208116,"Christophe Guyeux"
651063,"M. Malgeri"
1240889,"Guillaume Blin"
356156,"Dario Colazzo"
1535805,"Juan A. Botía"
1437503,"E Moss"
651072,"Nadia Busi"
1175360,"Qiang Yang"
520001,"Inseok Hwang"
1273668,"Tony Pan"
388934,"Peter Petrov"
290636,"Andrea Passerini"
61264,"Mário M. Freire"
1666897,"Elvira Mayordomo"
421715,"Roumen K. Kountchev"
28503,"Hung-Chang Hsiao"
880471,"Abdul Sattar"
356184,"Tomoyuki Uchida"
1208151,"Jeni Paay"
421723,"Carlo A. Furia"
847706,"Andrew F. Monk"
126813,"Y. X. Sun"
94047,"David Martens"
61284,"Juliana Freire"
487270,"Eytan Ruppin"
225130,"K. H. Kwon"
356216,"S. Uchida"
880508,"G. Ciocca"
1175420,"Helmut Veith"
651137,"Jie Li"
225153,"Ken C. Wong"
1339266,"Boriana Koleva"
1404805,"Sheng Li"
1273734,"Stephen N. Freund"
1306503,"Ludovic Denoyer"
28551,"K. McKinley"
1142664,"Michael W. Hicks"
323464,"CORPORATE Perspection, Inc."
356236,"Rongrong Ji"
257934,"A. Sanna"
421775,"E. Grosso"
192403,"S. Srinivasan"
487324,"Yuji Oie"
782237,"Y Yavin"
618398,"Colin Enticott"
847781,"Sivaramakrishnan Rajagopalan"
421805,"Murali Tummala"
520110,"Cheng-Lin Liu"
1175471,"Haruo Takemura"
1372084,"Stephen Wagner"
1339320,"Michela Milano"
1437635,"David Chen"
61380,"Bernady O. Apduhan"
552904,"Loren Gilbert Terveen"
94154,"Eugene C. Freuder"
487375,"Utpal Banerjee"
1535951,"Orit Shaer"
913362,"D. J. Hawkes"
1044435,"Chauchin Su"
487378,"Wim Lamotte"
1568722,"Yew-Soon Ong"
1667033,"Martin Gairing"
290779,"Krassimir Georgiev"
1077212,"Sally Preston"
61409,"Steven Schockaert"
1404897,"J A Peperstraete"
323555,"Dawn Lawrie"
782308,"CORPORATE IEEE, Industrial Electronics Society Staff"
454627,"Varun Ratnakar"
356325,"Bedir Tekinerdogan"
847849,"Arthur Luehrmann"
1273833,"Kenneth E. Kendall"
880620,"Günther Palm"
618482,"Rahul Shah"
1077234,"Tatiana Tabirca"
880628,"Sang-Wook Kim"
290806,"Davide Grossi"
1503222,"Vincenzo Lombardo"
1503227,"Marco César Goldbarg"
585727,"Erkki Sutinen"
323587,"M. Fleury"
290823,"Ryutarou Ohbuchi"
1667080,"Zongyan Qiu"
716809,"Nathan Baddoo"
1339400,"D. Giménez"
61452,"Satinder P. Singh"
651280,"Hugo Krawczyk"
1536017,"Mitchell Wand"
1503251,"Kevin Butler"
192537,"H Amano"
487452,"Koichiro Deguchi"
1339422,"T. Helleseth"
290846,"J. Lobo"
61472,"Andrés Suárez-González"
1437731,"Jung-Tae Lee"
1208358,"Veli Mäkinen"
618534,"C. Poupon"
1503277,"Nicole Immorlica"
913455,"Qun Li"
782390,"Hidenori Itoh"
913466,"Tao Li"
1437754,"Nirvana Meratnia"
618556,"G. E. Pantziou"
585795,"Gerth Stølting Brodal"
1241159,"Mihaela Dinsoreanu"
225354,"Puneet Sharma"
585805,"Cristiano Castelfranchi"
487503,"M. Girkar"
389211,"Ravi Kannan"
290908,"Niall M. Adams"
880736,"Naveen Muralimanohar"
61543,"G S Christensen"
1306733,"Giovanni Pau"
1437810,"Iuon-Chang Lin"
1699965,"Bo Yang"
585857,"Chen Junliang"
61574,"Thorsten Schütt"
520326,"Mats P. E. Heimdahl"
389258,"A. M. D. Moreira"
1667211,"Leonard Barolli"
1699980,"J. Moreno"
159891,"Tetsuya Oda"
1437844,"Haiying Wang"
1208469,"Guy Walker"
1568920,"Shan Wang"
290970,"F. Bartolini"
422046,"Frank Piessens"
1536159,"C. Brandolese"
1339555,"E. F. Deprettere"
323748,"Chia-Chen Lin"
520359,"Susan Craw"
782518,"Emanuele Santos"
1503415,"Guofei Jiang"
1077433,"Ioannis Pratikakis"
422073,"F. Mizoguchi"
1700029,"Manish Gupta"
1110207,"P. López"
1405120,"Miguel Correia"
1601728,"Fukuhito Ooshita"
1175748,"Simon Warfield"
323781,"Stefania Bandini"
487622,"Paul Curzon"
717000,"Ganesh Lakshminarayana"
585929,"S. J. Boies"
1339594,"Christopher A. Healy"
1667275,"R. Colbaugh"
1044683,"D A Bailey"
454860,"Maria P. Canton"
1536204,"Eric A. Brewer"
946385,"J. M. Corchado"
1241300,"R. Banos"
225494,"Erin Treacy Solovey"
717014,"K. Vahi"
422102,"J. C. Cubero"
618712,"Hamamache Kheddouci"
159966,"S Quaglini"
880863,"Jochen Alber"
94432,"Hiroki Matsutani"
782561,"Sven Helmer"
1667294,"Antonis Bikakis"
815326,"A. Montejo-Raez"
1700068,"Richard H. R. Harper"
389349,"Ramon Puigjaner"
1536236,"Torsten Schaub"
520428,"Vladimiro Sassone"
1110252,"Chao-Chun Chen"
1044719,"S. Klavžar"
356594,"Boris Koldehofe"
717046,"Raman Kazhamiakin"
946424,"Holly E. Rushmeier"
1503481,"A. Lombardo"
1667323,"Adriana Iamnitchi"
291068,"Jiong Guo"
1011966,"Jose-Norberto Mazon"
1208574,"Sarah H. Creem-Regehr"
160002,"F. Kimura"
389379,"John Zahorjan"
94473,"Bai Wang"
520459,"David J. DeWitt"
618764,"Tom Chi"
1503501,"Richard C. Waters"
585998,"Daniel Merkle"
1667341,"G. I. Shishkin"
1143056,"Hussein Zedan"
1339666,"George D.  C. Cavalcanti"
946453,"Hiroaki Yano"
1339670,"A. Picariello"
749849,"Kai-hui Chang"
1208603,"Marco Mesiti"
1044765,"Ignacio Rojas"
1536285,"Kuo-Feng Ssu"
782623,"Predrag Neskovic"
1405215,"Leonardo Mariani"
618783,"Zheru Chi"
1667364,"Hiroaki Ohshima"
946470,"Yoneo Yano"
1667367,"A. Bosio"
782633,"G. M. P. O'Hare"
454953,"Mauro Migliardi"
291114,"Andreas Malcher"
946476,"Hitoshi Yano"
717100,"Gerald Baumgartner"
782638,"Frederic Jouault"
454963,"Ron R. Sass"
553268,"L. O. Hertzberger"
160053,"G. Pilato"
618806,"E. Sakkopoulos"
454971,"Nikolaus Hansen"
651579,"C. Zandron"
160059,"Angela Krstic"
1077566,"Sabin Tabirca"
61759,"Seonghan Shin"
1175875,"Anthony M. DiGioia, III"
651587,"J. A. Waicukauski"
1274183,"Huazhong Yang"
520520,"Marsha Chechik"
586057,"N. Ziviani"
1012040,"Paul Le Guernic"
356683,"Robert Jaschke"
979276,"P. M. Melliar-Smith"
1569100,"Vyas Sekar"
61775,"Hong Shen"
1405266,"Oren Laadan"
946519,"B. C. Y. Tan"
94553,"G M Megson"
1536345,"L. Alfonso Ureña-López"
618843,"Simon C. K. Shiu"
1143132,"F. Luccio"
618844,"Victor Olman"
946525,"Ugur Güdükbay"
192863,"Sebastiano Battiato"
1438052,"Hongan Wang"
946534,"Tomoya Enokido"
1405288,"H. C. W. Lau"
1077610,"Peter Jonsson"
651628,"M. Robert"
848238,"Garth Gibson"
323951,"Václav Snásel"
1175920,"Thomas Gregory Engel"
1143154,"Jim Gee"
258418,"N. H. Vaidya"
160114,"Rizos Sakellariou"
